unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,id,zip,borough,neighborhood
177214,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2009-10,12/1/2009,9.57,406,11366,Queens,Central Queens
177214,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2009-10,12/1/2009,9.57,406,11367,Queens,Central Queens
547469,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2016-17,12/1/2016,7.81,406,11365,Queens,Central Queens
547469,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2016-17,12/1/2016,7.81,406,11366,Queens,Central Queens
547469,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2016-17,12/1/2016,7.81,406,11367,Queens,Central Queens
547371,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2017,6/1/2017,9.25,102,10466,Bronx,Northeast Bronx
547371,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2017,6/1/2017,9.25,102,10469,Bronx,Northeast Bronx
547371,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2017,6/1/2017,9.25,102,10470,Bronx,Northeast Bronx
547371,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2017,6/1/2017,9.25,102,10475,Bronx,Northeast Bronx
605667,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2018,6/1/2018,8.33,102,10466,Bronx,Northeast Bronx
605667,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2018,6/1/2018,8.33,102,10469,Bronx,Northeast Bronx
605667,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2018,6/1/2018,8.33,102,10470,Bronx,Northeast Bronx
605667,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2018,6/1/2018,8.33,102,10475,Bronx,Northeast Bronx
177204,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2009-10,12/1/2009,13.18,306,10001,Manhattan,Chelsea and Clinton
177204,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2009-10,12/1/2009,13.18,306,10011,Manhattan,Chelsea and Clinton
177204,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2009-10,12/1/2009,13.18,306,10018,Manhattan,Chelsea and Clinton
177204,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2009-10,12/1/2009,13.18,306,10019,Manhattan,Chelsea and Clinton
177204,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2009-10,12/1/2009,13.18,306,10020,Manhattan,Chelsea and Clinton
177204,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2009-10,12/1/2009,13.18,306,10036,Manhattan,Chelsea and Clinton
605733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2018,6/1/2018,11.25,306,10001,Manhattan,Chelsea and Clinton
605733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2018,6/1/2018,11.25,306,10011,Manhattan,Chelsea and Clinton
605733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2018,6/1/2018,11.25,306,10018,Manhattan,Chelsea and Clinton
605733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2018,6/1/2018,11.25,306,10019,Manhattan,Chelsea and Clinton
605733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2018,6/1/2018,11.25,306,10020,Manhattan,Chelsea and Clinton
605733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2018,6/1/2018,11.25,306,10036,Manhattan,Chelsea and Clinton
175255,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2008-09,12/1/2008,30.82,107,10454,Bronx,Hunts Point and Mott Haven
175255,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2008-09,12/1/2008,30.82,107,10455,Bronx,Hunts Point and Mott Haven
175255,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2008-09,12/1/2008,30.82,107,10459,Bronx,Hunts Point and Mott Haven
175255,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2008-09,12/1/2008,30.82,107,10474,Bronx,Hunts Point and Mott Haven
643336,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2019,1/1/2019,18.75,107,10454,Bronx,Hunts Point and Mott Haven
643336,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2019,1/1/2019,18.75,107,10455,Bronx,Hunts Point and Mott Haven
643336,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2019,1/1/2019,18.75,107,10459,Bronx,Hunts Point and Mott Haven
643336,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2019,1/1/2019,18.75,107,10474,Bronx,Hunts Point and Mott Haven
175261,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2008-09,12/1/2008,29.68,206,11230,Brooklyn,Borough Park
175261,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2008-09,12/1/2008,29.68,206,11204,Brooklyn,Borough Park
175261,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2008-09,12/1/2008,29.68,206,11218,Brooklyn,Borough Park
175261,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2008-09,12/1/2008,29.68,206,11219,Brooklyn,Borough Park
131423,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2009-2011,1/1/2009,19.5,206,11230,Brooklyn,Borough Park
131423,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2009-2011,1/1/2009,19.5,206,11204,Brooklyn,Borough Park
131423,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2009-2011,1/1/2009,19.5,206,11218,Brooklyn,Borough Park
131423,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2009-2011,1/1/2009,19.5,206,11219,Brooklyn,Borough Park
131448,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2009-2011,1/1/2009,111.8,410,11691,Queens,Rockaways
131448,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2009-2011,1/1/2009,111.8,410,11692,Queens,Rockaways
131448,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2009-2011,1/1/2009,111.8,410,11693,Queens,Rockaways
131448,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2009-2011,1/1/2009,111.8,410,11694,Queens,Rockaways
131448,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2009-2011,1/1/2009,111.8,410,11697,Queens,Rockaways
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11411,Queens,Southeast Queens
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11413,Queens,Southeast Queens
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11004,Queens,Southeast Queens
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11005,Queens,Southeast Queens
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11422,Queens,Southeast Queens
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11426,Queens,Southeast Queens
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11427,Queens,Southeast Queens
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11428,Queens,Southeast Queens
131447,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2009-2011,1/1/2009,70.5,409,11429,Queens,Southeast Queens
628449,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2015-2017,1/1/2015,15.8,206,11230,Brooklyn,Borough Park
628449,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2015-2017,1/1/2015,15.8,206,11204,Brooklyn,Borough Park
628449,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2015-2017,1/1/2015,15.8,206,11218,Brooklyn,Borough Park
628449,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2015-2017,1/1/2015,15.8,206,11219,Brooklyn,Borough Park
628443,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2015-2017,1/1/2015,194.7,107,10454,Bronx,Hunts Point and Mott Haven
628443,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2015-2017,1/1/2015,194.7,107,10455,Bronx,Hunts Point and Mott Haven
628443,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2015-2017,1/1/2015,194.7,107,10459,Bronx,Hunts Point and Mott Haven
628443,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2015-2017,1/1/2015,194.7,107,10474,Bronx,Hunts Point and Mott Haven
131446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,115.8,408,11412,Queens,Jamaica
131446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,115.8,408,11423,Queens,Jamaica
131446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,115.8,408,11432,Queens,Jamaica
131446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,115.8,408,11433,Queens,Jamaica
131446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,115.8,408,11434,Queens,Jamaica
131446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,115.8,408,11435,Queens,Jamaica
131446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2009-2011,1/1/2009,115.8,408,11436,Queens,Jamaica
131445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,80,407,11414,Queens,Southwest Queens
131445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,80,407,11415,Queens,Southwest Queens
131445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,80,407,11416,Queens,Southwest Queens
131445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,80,407,11417,Queens,Southwest Queens
131445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,80,407,11418,Queens,Southwest Queens
131445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,80,407,11419,Queens,Southwest Queens
131445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,80,407,11420,Queens,Southwest Queens
131445,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,1/1/2009,80,407,11421,Queens,Southwest Queens
628450,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,1/1/2015,84.2,207,11225,Brooklyn,Flatbush
628450,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,1/1/2015,84.2,207,11226,Brooklyn,Flatbush
628450,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,1/1/2015,84.2,207,11203,Brooklyn,Flatbush
628450,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,1/1/2015,84.2,207,11210,Brooklyn,Flatbush
628461,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2015-2017,1/1/2015,44.5,307,10010,Manhattan,Gramercy Park and Murray Hill
628461,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2015-2017,1/1/2015,44.5,307,10016,Manhattan,Gramercy Park and Murray Hill
628461,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2015-2017,1/1/2015,44.5,307,10017,Manhattan,Gramercy Park and Murray Hill
628461,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2015-2017,1/1/2015,44.5,307,10022,Manhattan,Gramercy Park and Murray Hill
628462,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2015-2017,1/1/2015,14.2,308,10012,Manhattan,Greenwich Village and Soho
628462,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2015-2017,1/1/2015,14.2,308,10013,Manhattan,Greenwich Village and Soho
628462,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2015-2017,1/1/2015,14.2,308,10014,Manhattan,Greenwich Village and Soho
628472,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2015-2017,1/1/2015,69.6,408,11412,Queens,Jamaica
628472,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2015-2017,1/1/2015,69.6,408,11423,Queens,Jamaica
628472,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2015-2017,1/1/2015,69.6,408,11432,Queens,Jamaica
628472,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2015-2017,1/1/2015,69.6,408,11433,Queens,Jamaica
628472,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2015-2017,1/1/2015,69.6,408,11434,Queens,Jamaica
628472,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2015-2017,1/1/2015,69.6,408,11435,Queens,Jamaica
628472,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2015-2017,1/1/2015,69.6,408,11436,Queens,Jamaica
212923,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2014,12/1/2013,8.97,104,10461,Bronx,Southeast Bronx
212923,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2014,12/1/2013,8.97,104,10462,Bronx,Southeast Bronx
212923,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2014,12/1/2013,8.97,104,10464,Bronx,Southeast Bronx
212923,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2014,12/1/2013,8.97,104,10465,Bronx,Southeast Bronx
212923,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2014,12/1/2013,8.97,104,10472,Bronx,Southeast Bronx
212923,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2014,12/1/2013,8.97,104,10473,Bronx,Southeast Bronx
177282,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Winter 2011-12,12/1/2011,11.01,211,11237,Brooklyn,Bushwick and Williamsburg
177282,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Winter 2011-12,12/1/2011,11.01,211,11206,Brooklyn,Bushwick and Williamsburg
177282,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Winter 2011-12,12/1/2011,11.01,211,11221,Brooklyn,Bushwick and Williamsburg
547419,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2017,6/1/2017,9.87,211,11237,Brooklyn,Bushwick and Williamsburg
547419,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2017,6/1/2017,9.87,211,11206,Brooklyn,Bushwick and Williamsburg
547419,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2017,6/1/2017,9.87,211,11221,Brooklyn,Bushwick and Williamsburg
605715,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2018,6/1/2018,9.31,211,11237,Brooklyn,Bushwick and Williamsburg
605715,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2018,6/1/2018,9.31,211,11206,Brooklyn,Bushwick and Williamsburg
605715,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2018,6/1/2018,9.31,211,11221,Brooklyn,Bushwick and Williamsburg
667185,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2020,6/1/2020,15.07,304,10023,Manhattan,Upper West Side
667185,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2020,6/1/2020,15.07,304,10024,Manhattan,Upper West Side
667185,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2020,6/1/2020,15.07,304,10025,Manhattan,Upper West Side
131421,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2009-2011,1/1/2009,153.2,204,11207,Brooklyn,East New York and New Lots
131421,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2009-2011,1/1/2009,153.2,204,11208,Brooklyn,East New York and New Lots
628440,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2015-2017,1/1/2015,105.2,104,10461,Bronx,Southeast Bronx
628440,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2015-2017,1/1/2015,105.2,104,10462,Bronx,Southeast Bronx
628440,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2015-2017,1/1/2015,105.2,104,10464,Bronx,Southeast Bronx
628440,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2015-2017,1/1/2015,105.2,104,10465,Bronx,Southeast Bronx
628440,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2015-2017,1/1/2015,105.2,104,10472,Bronx,Southeast Bronx
628440,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2015-2017,1/1/2015,105.2,104,10473,Bronx,Southeast Bronx
131452,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2009-2011,1/1/2009,21,504,10306,Staten Island,South Shore
131452,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2009-2011,1/1/2009,21,504,10307,Staten Island,South Shore
131452,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2009-2011,1/1/2009,21,504,10308,Staten Island,South Shore
131452,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2009-2011,1/1/2009,21,504,10309,Staten Island,South Shore
131452,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2009-2011,1/1/2009,21,504,10312,Staten Island,South Shore
518910,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2012-2014,1/2/2012,24.44,305,10065,Manhattan,Upper East Side
518910,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2012-2014,1/2/2012,24.44,305,10075,Manhattan,Upper East Side
518910,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2012-2014,1/2/2012,24.44,305,10128,Manhattan,Upper East Side
518910,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2012-2014,1/2/2012,24.44,305,10021,Manhattan,Upper East Side
518910,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2012-2014,1/2/2012,24.44,305,10028,Manhattan,Upper East Side
518910,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2012-2014,1/2/2012,24.44,305,10044,Manhattan,Upper East Side
325209,643,Annual vehicle miles traveled,million miles,per km2,UHF42,205,Sunset Park,2016,1/1/2016,26.1,205,11232,Brooklyn,Sunset Park
325209,643,Annual vehicle miles traveled,million miles,per km2,UHF42,205,Sunset Park,2016,1/1/2016,26.1,205,11220,Brooklyn,Sunset Park
151625,643,Annual vehicle miles traveled,million miles,per km2,UHF42,103,Fordham - Bronx Pk,2005,1/1/2005,23.8,103,10458,Bronx,Bronx Park and Fordham
151625,643,Annual vehicle miles traveled,million miles,per km2,UHF42,103,Fordham - Bronx Pk,2005,1/1/2005,23.8,103,10467,Bronx,Bronx Park and Fordham
151625,643,Annual vehicle miles traveled,million miles,per km2,UHF42,103,Fordham - Bronx Pk,2005,1/1/2005,23.8,103,10468,Bronx,Bronx Park and Fordham
325202,643,Annual vehicle miles traveled,million miles,per km2,UHF42,105,Crotona -Tremont,2016,1/1/2016,36.4,105,10453,Bronx,Central Bronx
325202,643,Annual vehicle miles traveled,million miles,per km2,UHF42,105,Crotona -Tremont,2016,1/1/2016,36.4,105,10457,Bronx,Central Bronx
325202,643,Annual vehicle miles traveled,million miles,per km2,UHF42,105,Crotona -Tremont,2016,1/1/2016,36.4,105,10460,Bronx,Central Bronx
151643,643,Annual vehicle miles traveled,million miles,per km2,UHF42,303,East Harlem,2005,1/1/2005,53.1,303,10029,Manhattan,East Harlem
151643,643,Annual vehicle miles traveled,million miles,per km2,UHF42,303,East Harlem,2005,1/1/2005,53.1,303,10035,Manhattan,East Harlem
325218,643,Annual vehicle miles traveled,million miles,per km2,UHF42,303,East Harlem,2016,1/1/2016,59.7,303,10029,Manhattan,East Harlem
325218,643,Annual vehicle miles traveled,million miles,per km2,UHF42,303,East Harlem,2016,1/1/2016,59.7,303,10035,Manhattan,East Harlem
131372,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/2009,95.4,203,11233,Brooklyn,Central Brooklyn
131372,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/2009,95.4,203,11238,Brooklyn,Central Brooklyn
131372,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/2009,95.4,203,11212,Brooklyn,Central Brooklyn
131372,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/2009,95.4,203,11213,Brooklyn,Central Brooklyn
131372,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/2009,95.4,203,11216,Brooklyn,Central Brooklyn
131374,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2009-2011,1/1/2009,35,205,11232,Brooklyn,Sunset Park
131374,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2009-2011,1/1/2009,35,205,11220,Brooklyn,Sunset Park
